"","business_id","name","address","City","State","postal_code","latitude","longitude","stars","review_count","is_open","categories","compliment_count","Business.Status","Special Category"
"640","2hErWx-q_Ixx6zYgQMPw7g","Mangroves","208 S Howard Ave","Tampa","FL","33606",27.9426809,-82.4827321,3.5,40,0,"Restaurants, Nightlife, Seafood, American (New), Bars, American (Traditional)",0,"Close","Seafood"
"641","86jzlUUtksjPyhNP1vnfTA","Nauti-Nancy's","1760 Turner St","Clearwater","FL","33755",27.9591464,-82.7638406,4.5,277,0,"Burgers, Southern, Restaurants, Sandwiches, Seafood, American (Traditional)",0,"Close","Seafood"
"642","4L7dHzx3QWJB4v2bDN17SQ","Aloha To Go- Hale","5903 Seminole Blvd","Seminole","FL","33772",27.8260635,-82.7867234,4.5,61,1,"Seafood, Restaurants, Hawaiian, Barbeque",0,"Open","Seafood"
"643","GBkGQ9bxS6zhXGu7uTEdzg","18 On the Rocks Restaurant and Tiki Bar","2405 Gulf Blvd","Indian Rocks Beach","FL","33785",27.906252,-82.8466873,4,212,0,"Chicken Wings, Seafood, Nightlife, Bars, Restaurants, Tiki Bars",0,"Close","Seafood"
"644","szQ2gqD34a8r2yBaEFPGew","Tarpon Bar and Grill","1981 N Pinellas Ave","Tarpon Springs","FL","34689",28.1723654,-82.7506401,3.5,28,0,"Seafood, Restaurants, Italian",0,"Close","Seafood"
"645","g0zQcaECU-GMJG_3Otu9lQ","Wok N Roll","1112 94th Ave N","St Petersburg","FL","33702",27.85682,-82.6490923,3,53,1,"Asian Fusion, Restaurants, Soup, Food, Seafood, Chinese",0,"Open","Seafood"
"646","0vTc7-wiDBDKKmGvC0EzFg","The Oyster Bar","249 Central Ave","St Petersburg","FL","33701",27.77134,-82.6364842,4,647,1,"Restaurants, Seafood, Nightlife, Cocktail Bars, Breakfast & Brunch, Salad, Tapas/Small Plates, American (New), Bars",0,"Open","Seafood"
"647","-6JdVK-DHB4_43PEksbg1A","Rick's Reef","6712 Gulf Blvd","St. Pete Beach","FL","33706",27.7373632,-82.7487705,4,560,1,"American (Traditional), Restaurants, Seafood, American (New), Nightlife, Burgers, Local Flavor, Wine Bars, Bars",0,"Open","Seafood"
"648","TxOlrZS2ockuZxSXeRBW9Q","The Lobster Pot Restaurant","17814 Gulf Blvd","Redington Shore","FL","33708",27.8289054368,-82.8302192688,3,25,0,"Restaurants, Seafood",0,"Close","Seafood"
"649","oX37HLs9-zhWJKDRWstgNQ","Old Bay Cafe","3533 Little Rd","New Port Richey","FL","34655",28.2103915951,-82.6665599477,4.5,106,1,"Restaurants, Seafood, Sandwiches",0,"Open","Seafood"
"650","JRAtNWmXBBuEwA1a35dWcg","Mini Restaurant","1740 4th St S","Saint Petersburg","FL","33701",27.7528711,-82.6380382,4,7,1,"Restaurants, Live/Raw Food, Chinese, Cajun/Creole, Seafood",0,"Open","Seafood"
"651","lrowppSl2sk3hU4tSUaS6Q","Badfins Food + Brew","215 S Gulfview Blvd","Clearwater","FL","33767",27.97461,-82.8288798,4,593,1,"Latin American, Sandwiches, Tacos, American (New), Wine Bars, Bars, Breakfast & Brunch, Comfort Food, Restaurants, Nightlife, Beer Bar, Mexican, Barbeque, Seafood",0,"Open","Seafood"
"652","7fHj6bMycSfo5-EqgN02Gg","Tikka Masalaa","10029 W Hillsborough Ave","Tampa","FL","33615",28.0044665,-82.5964771,4.5,64,1,"Vegan, Vegetarian, Halal, Seafood, Indian, Buffets, Restaurants",0,"Open","Seafood"
"653","7AwUlf9kw5gwSkrWyDX1zQ","Hibachi Buffet","7610 49th St N","Pinellas Park","FL","33781",27.841036,-82.701424,2.5,58,1,"Restaurants, Buffets, Soup, Chinese, Seafood",0,"Open","Seafood"
"654","biJ5qV6nRtbz0HxtUEQJUQ","Willie's Seafood","1912 Main St","Valrico","FL","33594",27.9464689217,-82.2571097109,4,102,1,"Seafood, Restaurants",0,"Open","Seafood"
"655","W2lEjwsnCqm3SmjleJ0xlw","Front Porch & Bart's Tavern","5924 N Florida Ave","Tampa","FL","33604",28.0012808,-82.4597828,3.5,378,1,"Seafood, American (Traditional), Restaurants, American (New), Sandwiches",0,"Open","Seafood"
"656","Y26UkTvbq9015MLZCarqww","Billy's Tarpon Turtle","1513 Lake Tarpon Ave","Tarpon Springs","FL","34689",28.146167,-82.728607,2.5,57,0,"Restaurants, American (Traditional), Seafood",0,"Close","Seafood"
"657","OjjifvQLwLWTrY8_yPCrLw","Oyster Shucker Craft & Draft","650 Corey Ave","Saint Pete Beach","FL","33706",27.7401027,-82.7533745,4,151,1,"Bars, Restaurants, Nightlife, Seafood, Cocktail Bars, Beer Bar",0,"Open","Seafood"
"658","DKI7QWP8tHdUZs9RuhkJOw","Frankie's Lobstah Trap","2223 N Westshore Blvd, Ste 213","Tampa","FL","33607",27.9656353,-82.521205,3.5,217,0,"Live/Raw Food, Cocktail Bars, Bars, Beer, Wine & Spirits, Seafood, Salad, Nightlife, Food, Restaurants",0,"Close","Seafood"
"659","qBhtpgS-GxNk38CgRVCJLw","Carrabba's Italian Grill","5515 E Fowler Ave","Temple Terrace","FL","33617",28.0533279,-82.3942447,3.5,101,1,"Italian, Restaurants, Seafood",0,"Open","Seafood"
"660","PQYuPr2Dfm2S49EULjl1qw","El Puerto Restaurant & Grill","1623 E 5th Ave","Tampa","FL","33605",27.9586968,-82.4405728,4,400,1,"Argentine, Latin American, Peruvian, Seafood, Spanish, Restaurants",0,"Open","Seafood"
"661","ByypEk6Cnz99TYLgaj5Adg","New England's Ale House Grille","3419 Alt Us 19","Palm Harbor","FL","34683",28.1011583,-82.7721868,3,151,0,"Burgers, Restaurants, Diners, Sports Bars, American (Traditional), Seafood, Bars, Comfort Food, American (New), Nightlife",0,"Close","Seafood"
"662","6xA7onpZh12U5kTRftkvDQ","Aloha Ansley Hawaiian Fusion","1737 Main St","Dunedin","FL","34698",28.0184642,-82.7572796,4.5,53,1,"Specialty Food, Bars, Food, Beer Bar, Salad, Nightlife, Seafood, American (New), Vegetarian, Tacos, Poke, Vegan, Beer, Wine & Spirits, Restaurants, Hawaiian, Mexican",0,"Open","Seafood"
"663","ZV8eIF820nOhsI-Tk0qt-g","Sa Ri One Grill","7525 W Hillsborough Ave","Tampa","FL","33615",27.9982647,-82.5636716,4,231,1,"Bars, Seafood, Nightlife, Barbeque, Korean, Restaurants, Hot Pot, Noodles",0,"Open","Seafood"
"664","SvA2IQ9SyI1Dh7dtwNNs3A","Currents Restaurant","200 E Tarpon Ave","Tarpon Springs","FL","34689",28.14605,-82.754471,3.5,190,1,"Bars, Nightlife, Salad, Cocktail Bars, American (New), Seafood, Wine Bars, Restaurants",0,"Open","Seafood"
"665","-EHrU_DwtX2Jv4NbAMppTA","Yummy House China Bistro","2620 E Hillsborough Ave","Tampa","FL","33610",27.9965254,-82.4299509,4,815,1,"Seafood, Dim Sum, Restaurants, Chinese",0,"Open","Seafood"
"666","140WNflw_n01GVGtB-PwJQ","Tarpon Turtle Grill & Marina","1513 Lake Tarpon Ave","Tarpon Springs","FL","34689",28.1461694,-82.7283015,3.5,376,1,"American (New), Restaurants, Seafood, Caribbean",0,"Open","Seafood"
"667","AuIfHVaGGIKbPw-V0Z9BOA","Miller's Ale House - Tampa","14803 N Dale Mabry Hwy","Tampa","FL","33618",28.0825158591,-82.5042814788,3.5,90,0,"Nightlife, Restaurants, Sports Bars, American (New), American (Traditional), Bars, Seafood",0,"Close","Seafood"
"668","uhkd7al0Z4FV7MtDNRXnlA","Rubio's Coastal Grill","1824 N Westshore Blvd","Tampa","FL","33607",27.9588723,-82.5244358,4,231,0,"Seafood, Salad, Restaurants, Mexican, Event Planning & Services, Caterers",0,"Close","Seafood"
"669","GJozF6AoaeQT2X1_lIBwzw","Captain Crab","401 49th St S","Saint Petersburg","FL","33707",27.7671426,-82.7001074,3,5,1,"Cajun/Creole, Southern, Seafood, Restaurants",0,"Open","Seafood"
"670","_u-lSQ9OcgR8fHkv_atehQ","Señor Rocoto","5522 Hanley Rd","Tampa","FL","33634",27.9993802082,-82.563289851,3.5,54,1,"Restaurants, Latin American, Peruvian, Seafood",0,"Open","Seafood"
"671","3Sxj2NQ-2Gr06qoax1R-Kw","Takara Sushi & Sake Lounge","14913 Bruce B Downs Blvd","Tampa","FL","33613",28.082762,-82.412285,4,158,0,"Restaurants, Korean, Japanese, Sushi Bars, Seafood",0,"Close","Seafood"
"672","L1LCSOze9oX1IUkD-jBCRA","China Star","5211 E Fowler Ave","Tampa","FL","33617",28.0539256,-82.3970941,4,36,1,"Chinese, Restaurants, Soup, Seafood",0,"Open","Seafood"
"673","I1s2aGMdpHcdYfARZuvp2w","JB's Seafood Market","1946 49th St S","St Petersburg","FL","33711",27.750679,-82.699339,3.5,54,1,"Seafood Markets, Restaurants, Seafood, Soul Food, Cajun/Creole, Specialty Food, Food",1,"Open","Seafood"
"674","0mLgF2T8wVDj7NFtoRtpQQ","The Wharf","2001 Pass-a-Grille Way","St. Pete Beach","FL","33706",27.6966345,-82.7352832,3.5,306,1,"Arts & Entertainment, Music Venues, Nightlife, Sports Bars, Bars, Restaurants, Seafood",0,"Open","Seafood"
"675","GoUSZEWLycD1fIYthTMylQ","Krispy Krab Clearwater ","1423 Betty Ln N","Clearwater","FL","33755",27.91830146,-82.7464226755,3.5,66,1,"Restaurants, Seafood",0,"Open","Seafood"
"676","k2W0ger4In72upbwSLmB8A","Fusion at Flambé","615 Channel Side Dr, Ste 123","Tampa","FL","33602",27.9435426,-82.4476292,3,28,0,"Mediterranean, Restaurants, Seafood",0,"Close","Seafood"
"677","y_7ZDRr5xt1GWIA6qj2-xQ","Bourbon on Main","6307 Grand Blvd","New Port Richey","FL","34652",28.250077987,-82.7197672427,3.5,32,1,"Seafood, Restaurants, Bars, Nightlife, American (New), Cajun/Creole",0,"Open","Seafood"
"678","bA5LyhNU9AAuosB2Xx-ufw","China Xpress","2928 Little Rd","Trinity","FL","34655",28.2020942679,-82.6643036863,3.5,29,1,"Restaurants, Chinese, Seafood, Soup",0,"Open","Seafood"
"679","MTOIewayEtnQ6g5OFUup7Q","Cafe Don Jose","12350 N 56th St","Temple Terrace","FL","33617",28.0594542,-82.3939029,3.5,65,0,"Basque, Spanish, Restaurants, Seafood, Tapas Bars, Steakhouses",0,"Close","Seafood"
"680","bPGzgqDIbFAhSLo4GAT-Kw","Sea Hags Bar and Grill","9555 Blind Pass Rd","St. Pete Beach","FL","33706",27.7572395841,-82.7602286441,4,370,1,"Seafood, Restaurants, American (Traditional)",0,"Open","Seafood"
"681","9iSoPNBV54dj6L0rxO4RWw","Harpoon Harry's Crab House","225 S Franklin St","Tampa","FL","33602",27.9426145325,-82.4560263122,3.5,248,1,"Desserts, Soup, Food, Restaurants, Seafood, Sushi Bars",0,"Open","Seafood"
"682","Xp1AQNwEpWbxO7VjPY61HA","Church's Chicken","703 S Collins St","Plant City","FL","33566",28.0090603,-82.1221638,2.5,6,1,"Restaurants, Seafood, Fast Food, Breakfast & Brunch, Chicken Shop, Hot Dogs, Chicken Wings",0,"Open","Seafood"
"683","2KePuSxPpElWqKZLLoCqMQ","Daddy's Grill","3682 Tampa Rd","Oldsmar","FL","34677",28.0443215,-82.6821588,3,143,1,"Restaurants, Nightlife, Bars, Seafood, American (Traditional), Breakfast & Brunch, Steakhouses, Sandwiches, Burgers",0,"Open","Seafood"
"684","B_s6WPsZjg3zDXTdyFNRJQ","Watercolour Grillhouse","1201 Gulf Blvd","Clearwater Beach","FL","33767",27.9535482,-82.8283397,4,126,1,"Restaurants, Seafood, Steakhouses, Sushi Bars",0,"Open","Seafood"
"685","jGn6f8Y8A9mnNlVSc4lAJQ","Bayshore Mediterranean Grill","6102 S MacDill Ave","Tampa","FL","33611",27.879846,-82.4936063,4.5,314,1,"Middle Eastern, Seafood, Restaurants, Mediterranean, Turkish",0,"Open","Seafood"
"686","JdWOCO6Lo2pxFu5Bl2SrbQ","Popi's Place","1010 N US Hwy 41","Ruskin","FL","33570",27.7270445,-82.4341592,4,88,0,"Restaurants, Seafood, Breakfast & Brunch, American (New)",0,"Close","Seafood"
"687","ReVpjIDupK_VMPn7ZxPvOQ","Roux","4205 S MacDill Ave","Tampa","FL","33611",27.9035472,-82.4941689,4,984,0,"Cocktail Bars, Breakfast & Brunch, Food, Southern, Nightlife, Restaurants, Bars, Cajun/Creole, Seafood, Beer, Wine & Spirits, American (Traditional)",0,"Close","Seafood"
"688","F1UxFp_b7Gdi-OGERx1jow","Red Lobster","2604 West Brandon Blvd","Brandon","FL","33511",27.940752,-82.325452,2.5,138,1,"Restaurants, Seafood, American (Traditional)",0,"Open","Seafood"
"689","C9p3CP7gyJW_IkxKRsG4RQ","Crossroads Seafood and Steakhouse","106 E State Rd 60","Plant City","FL","33567",27.9381816,-82.119889,2,19,0,"Steakhouses, Restaurants, Seafood",0,"Close","Seafood"
"690","u2TS10wcSbPw8isxdjcAjw","Roosterfish Grill","776 Missouri Ave N","Largo","FL","33770",27.922072,-82.7872367,4,267,1,"Seafood, Restaurants, American (New), Bars, Nightlife, Steakhouses",0,"Open","Seafood"
"691","A2aZffMOZkEQwIUwSeMqnw","Crabby Bill's Seafood","7700 W Courtney Campbell CSW","Tampa","FL","33607",27.9465117516,-82.4613296986,2.5,38,0,"Restaurants, Seafood",0,"Close","Seafood"
"692","jyZQWgKCXtGLf2j81OzQLw","Hog Island Fish Camp","900 Broadway Ave","Dunedin","FL","34698",28.0137265258,-82.7899396468,4,400,1,"Seafood, Restaurants",0,"Open","Seafood"
"693","Q4g0yPkuOYLPdn3NfycTtw","Safety Harbor Grill & Bar","997 Main St","Safety Harbor","FL","34695",27.9909184367,-82.6977219704,2.5,50,0,"Bars, Seafood, Nightlife, Restaurants, Burgers, Breakfast & Brunch",0,"Close","Seafood"
"694","GKp4WD5JmHgScQ4ToZ1unQ","The Crab Shack","5430 Baylea Ave","Port Richey","FL","34668",28.2695488,-82.7243892,3.5,20,0,"Restaurants, Seafood",0,"Close","Seafood"
"695","SuSEmi52lP8gquHV0XIB9g","The Cheesecake Factory - Clearwater","27001 US Hwy 19 N, Unit 2040","Clearwater","FL","33761",28.0170595,-82.7355688,3,88,1,"Desserts, Food, Restaurants, Seafood, American (Traditional), American (New)",0,"Open","Seafood"
"696","dTQMTapGnbSzoQR7BUywxw","Thai Rama9","17807 Gulf Blvd","Redington Shores","FL","33708",27.8281057,-82.8297234,4.5,127,1,"Restaurants, Sushi Bars, Thai, Noodles, Japanese, Seafood, Food, Poke",0,"Open","Seafood"
"697","AbnrloAMqhmAvjdQkEbPkQ","Crab Daddy's","678 75th Ave","St. Pete Beach","FL","33706",27.7407265474,-82.753915924,3.5,173,0,"American (Traditional), Seafood, Bars, Restaurants, Nightlife",0,"Close","Seafood"
"698","E1R5kDIN-ij1--MAD2qmHA","Taso Italiano","4016 Little Rd","New Port Richey","FL","34655",28.2188157,-82.6658521,3.5,118,1,"Seafood, Restaurants, Cocktail Bars, Beer, Wine & Spirits, Pizza, Greek, Food, Bars, Italian, Nightlife",0,"Open","Seafood"
"699","ffP1GQlXVK2SROuzU9KBfA","Crafty Crab","704 E Brandon Blvd","Brandon","FL","33511",27.938232,-82.274832,3.5,155,1,"Comfort Food, Cajun/Creole, Restaurants, Seafood",0,"Open","Seafood"
"700","_AvzLKrrs1cIWP343tfjvg","Sims Smoked Barbecue & Seafood","6010 County Rd 579","Seffner","FL","33584",28.0024129,-82.3027713129,4.5,77,1,"Chicken Wings, Food, Restaurants, Food Trucks, Barbeque, Seafood, American (New)",0,"Open","Seafood"
"701","ftvJpV1dX9a_pd0e72nB5g","Poké Falls","6800 Gulfport Blvd S, Unit 217","South Pasadena","FL","33707",27.7569135408,-82.7334152182,4.5,32,1,"Food, Poke, Hawaiian, Restaurants, Seafood",0,"Open","Seafood"
"702","GzeXHLLVCD24cfJUNv0d_w","Sea Critters Cafe","2007 Pass-A-Grille Way","St Pete Beach","FL","33706",27.6970991,-82.7354517,4,637,1,"Nightlife, Bars, Seafood, Local Flavor, Sandwiches, Restaurants",0,"Open","Seafood"
"703","GAGvDs8lW5wkD5Fwt8C3sg","Don Pancho","6803 N Armenia Ave","Tampa","FL","33604",28.009897,-82.484013,4.5,16,1,"Mexican, Tacos, Seafood, Restaurants",0,"Open","Seafood"
"704","iEVFxjWlkCUiDmIWE0poRQ","Mi Bello Ecuador Restaurante","4820 N Armenia Ave","Tampa","FL","33603",27.989877,-82.4848895,3.5,21,0,"Seafood, Restaurants, Latin American",0,"Close","Seafood"
"705","vpVuIbx6ddyTMomMJTcsvQ","Southern Fry","1524 E Fowler Ave","Tampa","FL","33612",28.0552463,-82.4415282022,4,9,1,"American (Traditional), American (New), Seafood, Restaurants, Fast Food, Southern",0,"Open","Seafood"
"706","ZRwBqPLrO5Yf4ToXeijQ8Q","Windmill Natural Cafe And Taphouse","11401 N 56th St, Ste 22","Temple Terrace","FL","33617",28.052154,-82.393027,3.5,27,0,"Breakfast & Brunch, Seafood, American (Traditional), Restaurants, Vegan",0,"Close","Seafood"
"707","XHT8dPGL83ZybXqb_XZmTg","Fish Tales","1500 2nd St S","Saint Petersburg","FL","33701",27.7556094,-82.6351468,3,110,0,"Bars, Seafood, Steakhouses, Nightlife, Restaurants, Dive Bars",0,"Close","Seafood"
"708","JeO8XimR_a79kSoFkmNfUw","Yianni's Cafe and Grill","514 Dodecanese Blvd","Tarpon Springs","FL","34689",28.1555923,-82.7588636,3,175,1,"Seafood, Greek, Restaurants",0,"Open","Seafood"
"709","3TpSuWBTfoHyALIePVpNXw","Crabby's On The Pass","12754 Kingfish Dr","Treasure Island","FL","33706",27.782413,-82.781687,4,86,1,"Seafood, Restaurants, American (Traditional), Pizza, Breakfast & Brunch",0,"Open","Seafood"
"710","McYtxSrd0HQ07nsc3X65WQ","Rumba Island Bar & Grill","3687 Tampa Rd","Oldsmar","FL","34677",28.045303,-82.6813469,4,244,0,"Bars, Seafood, Caribbean, American (Traditional), Nightlife, Barbeque, Restaurants",0,"Close","Seafood"
"711","HVNjKqwNTp3ccFmHGo4DxA","New ABC Seafood Restaurant","1441 E Ave, Ste 107","Tampa","FL","33612",28.0689982943,-82.4442359485,4,40,0,"Restaurants, Dim Sum, Chinese, Cantonese, Seafood",0,"Close","Seafood"
"712","5RAj-6dwjudECuuj14GdnA","O'Maddy's Bar & Grille","5405 Shore Blvd S","St Petersburg","FL","33707",27.737883,-82.706758,4,459,1,"Seafood, Nightlife, American (New), Karaoke, Restaurants",0,"Open","Seafood"
"713","InS2FvXYgG1cm4CRWlWzYw","Spinners Rooftop Grille","5250 Gulf Blvd","St. Pete Beach","FL","33706",27.7260128125,-82.7428213393,3.5,292,1,"Hotels & Travel, Lounges, Nightlife, Event Planning & Services, Hotels, Bars, Steakhouses, Restaurants, Seafood",0,"Open","Seafood"
"714","O1-mV4N5z7rTvmEaZbkD8A","Ricky P's Po Boys Shop","6521 4th St N","St Petersburg","FL","33702",27.8320372,-82.6385844,4.5,45,0,"Sandwiches, Seafood, Restaurants, Cajun/Creole",0,"Close","Seafood"
"715","N8vvl_dRa0R9ooJqWFJ4GQ","Bonefish Grill","1015 Providence Rd","Brandon","FL","33511",27.9220038,-82.3179405,4,231,1,"Restaurants, Seafood, American (New), Bars, Cocktail Bars, Nightlife",0,"Open","Seafood"
"716","Vpv7_M6dpg92GwappohXlw","Rome + Fig","317 N Rome Ave","Tampa","FL","33606",27.9474275,-82.476623,4.5,156,1,"Seafood, Restaurants, Chicken Wings, Breakfast & Brunch, Diners, American (New)",0,"Open","Seafood"
"717","DE7oNZUBOkAQ4zhA8tZQLg","Crabby Bill's Off The Hook","9648 W Linebaugh Ave","Tampa","FL","33626",28.0431792757,-82.5932304701,3.5,171,0,"Sandwiches, Salad, Nightlife, Cocktail Bars, Seafood, Cajun/Creole, Restaurants, Bars",0,"Close","Seafood"
"718","EhnIoWqdRIGZ3S2_i2WJ5Q","The Crab House International","4406 N Cortez Ave","Tampa Florida","FL","33614",27.9821687,-82.508759,3.5,41,1,"Seafood, Restaurants",0,"Open","Seafood"
"719","BY-du320SIHBR9MYUrZSZg","Keegan's Seafood Grille","1519 Gulf Blvd","Indian Rocks Beach","FL","33785",27.8986647,-82.8478654,4,787,1,"American (Traditional), Restaurants, American (New), Seafood",0,"Open","Seafood"
"720","naR0-fib3LmYnxxVP9nNXQ","Bj's asian fusion","883 S Pinellas Ave","Tarpon Springs","FL","34689",28.1390972,-82.7553836,3.5,119,1,"Sushi Bars, Asian Fusion, Chinese, Restaurants, Seafood, Thai",0,"Open","Seafood"
"721","eJxNnmDHBzYfxD5lFiifJw","Shaner's Land & Sea Market","2000 Pass A Grille Way","St. Pete Beach","FL","33706",27.6966743,-82.7360418,4,60,1,"Specialty Food, Restaurants, Food, Seafood, Seafood Markets, Meat Shops",0,"Open","Seafood"
"722","Uooe_7n4jy1ZYAFF0xe2UA","City Fish Grill","4022 Tampa Rd","Oldsmar","FL","34677",28.035485,-82.654868,3.5,204,0,"American (New), Caribbean, Salad, Restaurants, Steakhouses, Seafood",0,"Close","Seafood"
"723","0InojtGES0EuD3hfXGoeow","Alma","111 Boardwark Pl W, Ste 201","Madeira Beach","FL","33708",27.785247,-82.782107,4,38,0,"Tapas Bars, American (New), Mediterranean, Seafood, Restaurants",0,"Close","Seafood"
"724","qBa7eCuZrepejZbUE-yp9g","Davidson's Dockside","527 Anclote Rd, Ste 210","Tarpon Springs","FL","34689",28.162327,-82.769867,4,232,0,"American (Traditional), Restaurants, Breakfast & Brunch, Seafood",0,"Close","Seafood"
"725","biGIDbCGsAZJ-Y4zyV_b_A","Taza Mediterranean Grill","1076 East Brandon Blvd","Brandon","FL","33511",27.940439,-82.266787,4.5,65,0,"Vegan, Restaurants, Wraps, Mediterranean, Salad, Middle Eastern",0,"Close","Vegan"
"726","QNxXsVPYcecUuhGRG-88OQ","Harvest Bowl Eatery & Market","6109 N Florida Ave","Tampa","FL","33604",28.002703,-82.4590917,4,101,1,"Wraps, American (New), Vegan, Breakfast & Brunch, Restaurants",0,"Open","Vegan"
"727","C1QkJ4s_p3hMTrvOgM7ssA","The Enerjuicer","3309 W Kennedy Blvd","Tampa","FL","33629",27.9451157,-82.4978944,3.5,122,1,"Juice Bars & Smoothies, Active Life, Fitness & Instruction, Burgers, Acai Bowls, Food, Vegan, Salad, Specialty Food, Restaurants, Yoga, Health Markets",0,"Open","Vegan"
"728","3OGzmGqWwsyGLkhnxrA9Pw","Gourmet Pizza Company","610 S Armenia Ave, Ste 101","Tampa","FL","33609",27.937948,-82.484684,4,185,1,"Pizza, Restaurants, Gluten-Free, Vegan",0,"Open","Vegan"
"729","yJqN-U9dUylYEwTr8SBP1Q","Grain and Berry","12953 US-301, Unit 103","Riverview","FL","33578",27.799635,-82.335347,3.5,43,1,"Vegan, Restaurants, Juice Bars & Smoothies, Acai Bowls, Food",0,"Open","Vegan"
"730","NRnP0BVwVeSFQRhWXRTGWg","Grain and Berry","2446 4th St N","Saint Petersburg","FL","33704",27.794445,-82.6388244,5,28,1,"Juice Bars & Smoothies, Restaurants, Vegan, Food, Acai Bowls",0,"Open","Vegan"
"731","1Efad30BdOeqqjX2d6P4sw","Ohana Cafe","306 Orange St N","Palm Harbor","FL","34683",28.0690372,-82.775979,4,99,0,"Vegan, Asian Fusion, Cafes, Vegetarian, Restaurants, Gluten-Free, Hawaiian",1,"Close","Vegan"
"732","EP2jFD3aGoSBCWb7irY5-w","Queen of Sheba","11001 N 56th St","Temple Terrace","FL","33617",28.048786,-82.3927705,4,361,1,"Ethiopian, Restaurants, Vegan, Vegetarian",0,"Open","Vegan"
"733","Mda0PLZBaHyyBGii30NVcQ","India's Grill Brandon - Authentic Indian Cuisine","902 E Brandon Blvd Brandon","Brandon","FL","33511",27.9381235,-82.2710117,4.5,47,1,"Indian, Vegan, Restaurants, Vegetarian",0,"Open","Vegan"
"734","MxR4ADMrdNWAjNAMA_zXZA","Naan Boti & Chai Shai","908 22nd St S","Saint Petersburg","FL","33712",27.76091,-82.6627542,4,22,1,"Food Delivery Services, Food, Vegan, Pakistani, Indian, Restaurants",0,"Open","Vegan"
"735","WOh7JO3TfcpfhCfjuDzXVA","The Green Table Restaurant","3390 Tampa Rd","Palm Harbor","FL","34684",28.066822,-82.7229768,4.5,82,1,"Restaurants, Vegetarian, Vegan",0,"Open","Vegan"
"736","ew_Hhp12Silh3qjoPaW9IA","Thai Legacy Restaurant","120 N Parsons Ave","Brandon","FL","33510",27.9387182,-82.2860935,4.5,203,1,"Food, Thai, Restaurants, Desserts, Vegan",0,"Open","Vegan"
"737","tavK8PX3ysc8DRFEB8AlTA","Quality Foods Market","16307 N Florida Ave","Lutz","FL","33549",28.1024492,-82.4600226,4.5,32,1,"Salad, Grocery, Specialty Food, Delis, Food, Beer, Wine & Spirits, Beer Bar, Nightlife, Vegan, Sandwiches, Bars, Pizza, Wine Bars, Desserts, Restaurants",0,"Open","Vegan"
"738","ZiQiMlvgk19GrEEkN9kyRA","The Blind Tiger Cafe - Ybor City","1901 E 7th Ave","Tampa","FL","33605",27.9601407,-82.4378181,4.5,331,1,"Shopping, Vegan, Vegetarian, Beer, Wine & Spirits, Sandwiches, Food, Bagels, Bakeries, Coffee & Tea, Men's Clothing, American (Traditional), Restaurants, Women's Clothing, Breakfast & Brunch, Acai Bowls, Fashion, Cafes",0,"Open","Vegan"
"739","B7nlRFe3EeQwAWpUpefGHA","Provisions Coffee & Kitchen","5862 Goldview Pkwy","Wesley Chapel","FL","33544",28.2418295018,-82.3519144186,4.5,261,1,"Bakeries, Coffee & Tea, Bars, Donuts, Beer Bar, Food, Bubble Tea, Restaurants, Nightlife, Breakfast & Brunch, Gluten-Free, Vegan, Cafes, Acai Bowls",0,"Open","Vegan"
"740","E9-zXaqJGg97ZqgX_tydTw","Hello Sunshine Cafe","212 E Tarpon Ave","Tarpon Springs","FL","34689",28.1471054443,-82.7546182385,4.5,7,0,"Restaurants, Cafes, Vegan",0,"Close","Vegan"
"741","xT41eqUSsM_MDE1Vjhq20A","SoFresh","533 S Howard Ave, Unit 8","Tampa","FL","33606",27.9396220218,-82.4834168043,4.5,306,1,"Gluten-Free, Food, American (Traditional), Wraps, Vegan, Juice Bars & Smoothies, Salad, American (New), Restaurants",0,"Open","Vegan"
"742","JzitabC4iyw3BC1D6SFy8Q","Greenstock","449 Central Ave N","Saint Petersburg","FL","33701",27.77134,-82.63947,4,18,0,"Vegan, Restaurants, Salad, Food",0,"Close","Vegan"
"743","rq8_Zif-NVsExWFQWXg3tA","Oh Yeah Creamery","224 S Blvd","Tampa","FL","33606",27.9419238219,-82.4684761577,4.5,17,1,"Vegan, Restaurants, Ice Cream & Frozen Yogurt, Food",0,"Open","Vegan"
"744","vLT1DBDuJpchewphXR6i0Q","Fresh Bites","11665 Countryway Blvd","Tampa","FL","33626",28.069518,-82.6304221,4.5,305,1,"Salad, Mediterranean, Middle Eastern, Organic Stores, Food, Lebanese, Restaurants, Vegan, Arabic",0,"Open","Vegan"
"745","6_Gsn1ZxSosWb6mZusap0Q","Sweet Soul","1101 S Howard Ave","Tampa","FL","33606",27.9325705,-82.483258,4.5,198,1,"Restaurants, Ice Cream & Frozen Yogurt, Acai Bowls, Vegan, Food, Juice Bars & Smoothies",0,"Open","Vegan"
"746","cYUuOZzzTBrKz49OPNNUsw","Farmacy Vegan Kitchen & Bakery","5212 Bridge St, Bldg D, Unit 108","Tampa","FL","33611",27.8904486,-82.5295022,4,5,1,"Vegan, Restaurants, Food, Bakeries",0,"Open","Vegan"
"747","DWvUksyr2wlNiEu0MfYLuA","Ozona Pizza","404 Orange St","Palm Harbor","FL","34683",28.0705747,-82.7759921,3.5,123,1,"Restaurants, Pizza, Vegan, Desserts, Food, Gluten-Free",0,"Open","Vegan"
